volatility,return,sharpe_ratio
0.10155425225410185,0.06724863408390933,0.3077038468632629
0.10906803663564463,0.07826048458415905,0.3874690137252169
0.11139560656594814,0.08028304282632533,0.3975295273436928
0.10954660231305674,0.08962792300463161,0.48954437538260154
0.149644907273766,0.09704723598421817,0.40794730068919804
0.15259200501694786,0.08316127225306019,0.30906778010959457
0.11494515474988694,0.09138975066780755,0.48187982162738385
0.12281692893191586,0.07031748739879054,0.27941984624786215
0.10298143894497364,0.05591937268046483,0.19342682413972104
0.11506058166817355,0.0855085836243013,0.43028275110828573
0.10104798702873924,0.06956041672252701,0.33212355544482086
0.1213689252277007,0.09037444676757647,0.44800962573874964
0.0979087890769719,0.0643175517875832,0.2892237975216004
0.11132452247643614,0.07390184791774801,0.3404627037656562
0.14807768539425809,0.09450157528569689,0.3950735394731215
0.10091356682986655,0.0815857201767092,0.45173034319125444
0.13129746532890102,0.07133592675816793,0.2691287807396068
0.14742300641631273,0.09521501534034499,0.4016673976456954
0.1205803434201613,0.07278146902169289,0.30503702326944065
0.11693309863801467,0.06370611525916656,0.236939887695402
0.1207555775797879,0.07543371866543472,0.32655815537281774
0.11775566854420041,0.08532931058423451,0.4189124073098733
0.12112336182937661,0.09995511193008369,0.5280163212459015
0.11378030745324254,0.0807051840680078,0.39290792113898243
0.09918233745449187,0.06550960592711945,0.2975288411675056
0.11494754871407717,0.07925203477008255,0.376276269080505
0.09309338654536671,0.07269463613242955,0.39417017141757266
0.10300620316677445,0.0735170447229245,0.3642212174560178
0.11699225489544568,0.08096103551171432,0.3843077950065615
0.11759254260621206,0.09866859772397248,0.5329300339549073
0.12097204418186486,0.08084516011463277,0.37070680600564404
0.1541693358815639,0.09276441358243645,0.3681952267475814
0.13651963453148688,0.09039975405093206,0.3984756788840166
0.11656699049425873,0.09479525168078168,0.5043902345894186
0.10777621581089325,0.09576244373571463,0.5545049367902771
0.0986507695796058,0.05757689991159945,0.21872003638236265
0.12956392750692639,0.08066562452857717,0.3447381179934468
0.11081578158049735,0.08712944784267965,0.46139139311614086
0.1352020549458518,0.0898529953755803,0.39831491760349597
0.12124414466303898,0.08120217274784314,0.3728194287111246
0.10007752105743155,0.07669855543590343,0.40667029924280124
0.10766523239690917,0.0731743229363535,0.34527694882327387
0.11470953023304442,0.07683065926566707,0.3559482737198497
0.11552240026651349,0.07521747958830126,0.3394794386008723
0.16195843398764284,0.08950383141717318,0.330355326980103
0.12443423299087053,0.08531488061473218,0.3963128106262391
0.09399072113849267,0.06528844143151896,0.31160992358344897
0.09601651713089285,0.08223284791166713,0.4815093204082898
0.12446290213584456,0.09383843148395449,0.4647041848729106
0.13857389200271952,0.07166954108703659,0.25740448342416894
0.12026572044955311,0.08475197894346634,0.4053688678804859
0.11098534827423265,0.07740974834467886,0.37311004550222165
0.11672709143272918,0.09333417530731669,0.4911813924564279
0.11566806954117131,0.08999633043049352,0.4668214023514404
0.11000865094232075,0.0790692568271841,0.3915079083168285
0.10530556293940857,0.070839898418176,0.3308457544472026
0.12720757979119326,0.0976645693820076,0.4847554641258627
0.11984450483103597,0.07488426892896083,0.3244560022487658
0.11291938101998818,0.0735556783196103,0.3325884182181486
0.11643406114593206,0.09705403836271545,0.5243657892014406
0.10965428246865484,0.08675712883698988,0.462883233507082
0.10269254443955486,0.07350660114177067,0.3652319780999016
0.13207042559670903,0.08978821458176219,0.4072691848969289
0.12037854390236224,0.07362915635719522,0.3125902269404075
0.11406625469843626,0.09247302643225885,0.49508968784466495
0.10785870420172902,0.07099165857512423,0.32442127720799463
0.12251019538237164,0.09248418942906833,0.46105705123376217
0.12809312020920843,0.08763477339588926,0.40310340876665846
0.11141537235399114,0.08049696962467809,0.39937908642715325
0.09869349062436962,0.06599851683003641,0.30395638699427163
0.10743081551427111,0.07847090677818756,0.3953326294218229
0.10903008621111585,0.07273286224580203,0.3369057433805554
0.15359656600924304,0.08491106314188414,0.3184385199011598
0.12948657518153475,0.09280257910805029,0.4386754304715794
0.11270971772851633,0.07997871432162736,0.39019452100446916
0.10683558022305134,0.08013742702844723,0.413134153774399
0.09499251498604808,0.058601227203529865,0.2379264009048439
0.10358421899122112,0.07591866689577859,0.3853740201406716
0.11672705105404384,0.08003661173424363,0.37726140887303816
0.1083178916252171,0.04737990238649314,0.10506022796185802
0.1478761797118476,0.08675823867525823,0.34324824169900814
0.11651410930661465,0.07950198363453129,0.37336236695637365
0.11279319881428414,0.07508529775758788,0.34652175989744266
0.1002259578674404,0.06783429021172302,0.3176252029821186
0.12367804648381298,0.09169735823255797,0.4503415102036533
0.12651579997407278,0.08727047745769245,0.4052496009842206
0.10637084942456296,0.05455017275411876,0.17439150720775567
0.09718544789233365,0.07133639473303872,0.36359759099104993
0.12349728809851282,0.0825712933211336,0.37710377319365945
0.12440938087243017,0.09945606868704467,0.5100585521932045
0.10741529659719218,0.08481485634804298,0.45444976548450916
0.15391358077737338,0.09172296787913274,0.3620406178434158
0.11253095825898754,0.0901092634490297,0.48083891123097355
0.12666490739541378,0.08672495021784328,0.40046569536022814
0.09938634860790992,0.0675492347448161,0.3174403244180074
0.10919845220623857,0.06304352400401037,0.24765482896162658
0.09129258001635032,0.07235317275164675,0.3982051196837243
0.1242838356897531,0.07359022926647744,0.30245469217986704
0.1352375465256719,0.07868731480514622,0.3156469183433682
0.16618145793457792,0.09543972042364138,0.35767961818605254
0.11398201745079291,0.08747816726581094,0.4516341122671788
0.11762019296068035,0.07089721802376012,0.2966941062188703
0.140649158678504,0.08528097420657263,0.35038228930483073
0.12197748567486288,0.08016321956636399,0.3620604189537344
0.1316921464583776,0.08898355336570155,0.40232887678269746
0.10984717280378509,0.08556044304303206,0.45117631868013197
0.1442808110216596,0.08507141594852159,0.3401104803961418
