decision_date,decision_month,holding_month,current_regime,prediction_current_regime,regime_match,actual_next_regime,hmm_seed,hmm_score,current_raw_state,Bull_count,Neutral_count,Crisis_count,raw_state_mean_return,raw_state_mean_vol,p_Bull,p_Neutral,p_Crisis,equal_weight_return,static_mv_return,reactive_hmm_return,macro_forward_return,equal_weight_turnover,static_mv_turnover,reactive_hmm_turnover,macro_forward_turnover,reactive_fallback,macro_fallback,macro_used_probability,weight_equal_EFA,weight_equal_GLD,weight_equal_SPY,weight_equal_TLT,weight_equal_VNQ,weight_static_EFA,weight_static_GLD,weight_static_SPY,weight_static_TLT,weight_static_VNQ,weight_reactive_EFA,weight_reactive_GLD,weight_reactive_SPY,weight_reactive_TLT,weight_reactive_VNQ,weight_macro_EFA,weight_macro_GLD,weight_macro_SPY,weight_macro_TLT,weight_macro_VNQ
2021-06-30,2021-06-30,2021-07-31,Neutral,Neutral,True,Neutral,42,-4216.826048098436,0,978,1416,479,0.0007091769273538641,0.005339910158162618,0.4285714285714285,0.5306122448979592,0.0408163265306122,0.027763661846599817,0.03070845027986579,0.026551451529255053,0.029084943939698096,0.0,0.021762659047643504,0.9346443964718922,0.25107621454533785,False,False,0.9999999999999999,0.2,0.2,0.2,0.2,0.2,6.551276858918504e-17,0.0,0.5063597991454235,0.49364020085457644,0.0,6.631966806492733e-16,7.751162887506289e-17,0.8322904966918213,0.1677095033081775,4.694292270701878e-16,2.222368034540087e-16,0.009431562685816679,0.6248741079624659,0.36569432935171703,1.169150914081113e-16
2021-07-30,2021-07-31,2021-08-31,Neutral,Neutral,True,Neutral,42,-4247.926053667087,2,965,1453,476,0.000730850770431158,0.005379959752876929,0.42,0.54,0.04,0.012321000281008288,0.013324740144229312,0.023625279659052277,0.017247897627616134,0.0,0.003942901446800925,0.034565821387326195,0.023224089320510732,False,False,1.0,0.2,0.2,0.2,0.2,0.2,2.282093956207632e-16,0.0,0.5043883484220231,0.49561165157797676,0.0,0.0,3.075117782120776e-16,0.8150075859981594,0.18499241400184038,0.0,0.0,0.0,0.6226936259880276,0.3773063740119724,0.0
2021-08-31,2021-08-31,2021-09-30,Neutral,Neutral,True,Bull,42,-4276.269958966526,0,964,1473,479,0.0007340155881274942,0.005385453414531537,0.4117647058823529,0.5490196078431373,0.0392156862745098,-0.03946799115242686,-0.037958722079088694,-0.043405650573998714,-0.04008391919904285,0.0,0.005006929753977067,0.005035653363132315,0.02058458064772335,False,False,1.0,0.2,0.2,0.2,0.2,0.2,8.937123755220403e-17,1.1115340720281067e-17,0.5068918132990113,0.4931081867009883,2.092281561919629e-16,5.49648577367404e-16,4.91141456817597e-16,0.8175254126797248,0.18247458732027422,0.0,4.4093754312341037e-16,0.005974233446760458,0.6270116828651281,0.3670140836881108,2.931339429571232e-16
2021-09-30,2021-09-30,2021-10-31,Bull,Bull,True,Bull,42,-4308.19012309614,0,968,1490,479,0.0008380165803047869,0.009592952144240384,0.325,0.5,0.175,0.04254647653559749,0.04778215860287882,0.048978721948136836,0.04753087936884272,0.0,0.002701860543001029,1.0173789283874786,0.26052850281099105,False,False,1.0,0.2,0.2,0.2,0.2,0.2,0.0,4.1208095827198195e-17,0.5082427435705119,0.4917572564294882,0.0,0.0,0.11203929104039174,0.308835948485986,0.3354196475331476,0.24370511294047464,0.0,4.106180232868613e-17,0.5027216649063936,0.49727833509360636,1.6306995171821803e-16
2021-10-29,2021-10-31,2021-11-30,Bull,Bull,True,Bull,42,-4342.303698131997,0,989,1490,479,0.0008887880300197907,0.009582454694548173,0.3414634146341463,0.4878048780487805,0.1707317073170731,-0.01073223364618301,0.009482133390244073,0.001127313667507245,0.009641357403271544,0.0,0.003533926090957395,0.0382560438273408,0.005668268735027752,False,False,0.9999999999999999,0.2,0.2,0.2,0.2,0.2,3.710251921752664e-17,9.17134786182625e-19,0.5100097066159905,0.4899902933840095,0.0,4.980579972666102e-16,0.1044506463748761,0.32560714726359785,0.33777647066920563,0.23216573569231985,0.0,9.69370242973399e-17,0.5055557992739074,0.4944442007260926,3.769631726417082e-17
2021-11-30,2021-11-30,2021-12-31,Bull,Bull,True,Bull,42,-4369.744009434584,1,1001,1499,479,0.0008522332644575357,0.009557767047933216,0.3571428571428571,0.4761904761904761,0.1666666666666666,0.04001321708220984,0.013586684888183908,0.03246947002710412,0.013300776148499375,0.0,0.0039955055070733485,0.041505123427035884,0.00370125890503195,False,False,0.9999999999999999,0.2,0.2,0.2,0.2,0.2,0.0,7.280800180832015e-17,0.5080119538624538,0.4919880461375459,1.2292507349067766e-16,0.0,0.11541505582304022,0.3239619400632421,0.3475646229345594,0.21305838117915815,6.149707712848009e-17,3.423860686353818e-18,0.5037051698213915,0.4962948301786084,0.0
2021-12-31,2021-12-31,2022-01-31,Bull,Bull,True,Bull,42,-4420.086091541646,0,1009,1513,479,0.0008641639231002216,0.009621411710426542,0.3720930232558139,0.4651162790697674,0.1627906976744186,-0.04584684975828395,-0.0461098854811308,-0.052371689136687015,-0.04589145097120939,0.0,0.008941211623329,0.08369566990851246,0.015963415179755726,False,False,0.9999999999999999,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.5124825596741183,0.4875174403258815,2.139875966618649e-16,0.0,0.10417176728505816,0.29925215448079934,0.34166986210072803,0.2549062161334144,0.0,0.005774425994784881,0.5059124514164843,0.4883131225887307,2.1327396216663339e-16
2022-01-31,2022-01-31,2022-02-28,Bull,Bull,True,Crisis,42,-4452.975407468184,0,1027,1515,479,0.0007862352138099469,0.009625821234001575,0.3863636363636363,0.4545454545454545,0.1590909090909091,-0.010749724148699659,-0.02311340557909643,-0.015158546819893861,-0.022131528315279266,0.0,0.0038201860894833345,0.05054080470919396,0.012439146227355905,False,False,0.9999999999999999,0.2,0.2,0.2,0.2,0.2,0.0,2.9831141658979223e-17,0.5143926527188599,0.4856073472811401,0.0,0.0,0.1267147340514109,0.29494398233110164,0.3207076318958288,0.2576336517216587,1.7585826433692612e-17,0.011332136387993165,0.506574314136954,0.48209354947505295,1.9816921781100617e-17
2022-02-28,2022-02-28,2022-03-31,Crisis,Crisis,True,Crisis,42,-4513.253139438706,2,1024,1520,496,-0.000651854596503671,0.018573499962254464,0.238095238095238,0.1904761904761904,0.5714285714285714,0.012740147514160907,-0.006780305439470054,-0.04315301196722604,-0.028169983852940776,0.0,0.02140370985602031,1.1627210088249291,0.5274323084996243,False,False,0.9999999999999998,0.2,0.2,0.2,0.2,0.2,2.2224800161517433e-17,0.010701854928009956,0.5100792610177795,0.4792188840542103,1.233007611335231e-16,6.78817932528552e-18,0.0035109865781441166,8.441568637601286e-18,0.9020681363082933,0.09442087711356263,0.0,0.05383309756677622,0.2428581598871418,0.7006890553915937,0.0026196871544882927
2022-03-31,2022-03-31,2022-04-30,Crisis,Crisis,True,Crisis,42,-4576.557115886222,2,1029,1515,519,-0.0005518666945662249,0.018428198308154592,0.2272727272727272,0.1818181818181818,0.5909090909090909,-0.0621960194248884,-0.08925159767260027,-0.08481880857254397,-0.08402120462985617,0.0,0.03352937974609287,0.11287366615393143,0.15397063106797299,False,False,1.0,0.2,0.2,0.2,0.2,0.2,1.5471410685452034e-16,0.022504072932855435,0.5150417328859803,0.462454194181164,3.397621225392351e-17,0.0,0.05861455937622984,0.0,0.8456313032313276,0.09575413739244265,5.364499641518263e-17,0.08947705663364722,0.19967476929594408,0.6668871304488049,0.043961043621603725
2022-04-29,2022-04-30,2022-05-31,Crisis,Crisis,True,Crisis,42,-4624.2618025817,0,1036,1524,523,-0.000613012108531874,0.018400667471146995,0.217391304347826,0.1739130434782608,0.6086956521739131,-0.015957265444451064,-0.010004349917640607,-0.025157041783936854,-0.024454900351052054,0.0,0.03021646669664722,0.04171765066181288,0.23070140829076893,False,False,0.9999999999999999,0.2,0.2,0.2,0.2,0.2,0.0,0.033598864962464836,0.5190551742046944,0.4473459608328405,1.2889249975664028e-16,0.0,0.07947338470713611,6.567623924863397e-17,0.8455845451928906,0.07494207009997311,0.0,0.12438165021547433,0.08432406515055968,0.6778878280233424,0.1134064566106236
2022-05-31,2022-05-31,2022-06-30,Crisis,Crisis,True,Crisis,42,-4646.497731850241,0,1036,1524,544,-0.0005852035473040177,0.018463073556628094,0.2083333333333333,0.1666666666666666,0.625,-0.05460421396805559,-0.049411193666969076,-0.013734740362391567,-0.026451331778127963,0.0,0.012225078675265035,0.23187383015692853,0.21627565194866122,False,False,0.9999999999999999,0.2,0.2,0.2,0.2,0.2,0.0,0.027486325624832456,0.5247872753777462,0.44772639899742134,9.143797171837117e-17,1.3382410669848576e-17,0.023571756729411208,0.0,0.9615214602713549,0.014906782999233812,1.0861086920456821e-17,0.09778080919288962,0.16428384991994338,0.7060658692282893,0.03186947165887774
2022-06-30,2022-06-30,2022-07-31,Crisis,Crisis,True,Bull,42,-4676.905907325887,0,1036,1524,565,-0.000715770499863797,0.01847817400461339,0.2,0.16,0.64,0.04567283816780428,0.058156535183884014,0.02431025076224191,0.025269063809525566,0.0,0.00690490128073494,0.07695707945728994,0.2571496302110708,False,False,1.0,0.2,0.2,0.2,0.2,0.2,3.5978928541601566e-16,0.02965388892956821,0.5213348247373788,0.4490112863330527,0.0,0.0,8.326672684688674e-17,0.0,0.9999999999999999,2.2167658468564918e-17,7.156680488658154e-17,0.11403474271129087,0.03570903481440795,0.7813442804261475,0.06891194204815362
2022-07-29,2022-07-31,2022-08-31,Bull,Bull,True,Crisis,42,-4733.8089903733135,1,1041,1524,580,0.0007946196950081515,0.009685567737381811,0.3777777777777777,0.4444444444444444,0.1777777777777777,-0.04741202403801132,-0.042797278580751885,-0.04602051708793416,-0.04237063311500391,0.0,0.031241361643509637,1.4821261826212813,0.9729270833939349,False,False,0.9999999999999999,0.2,0.2,0.2,0.2,0.2,0.0,0.014033208107813704,0.5303095008725777,0.4556572910196086,0.0,0.0,0.17199979162301227,0.26117338540910684,0.25893690868935926,0.3078899142785217,4.830835410316281e-17,0.042927107815512205,0.5221725765113755,0.4349003156731123,4.742959506361982e-17
2022-08-31,2022-08-31,2022-09-30,Crisis,Crisis,True,Crisis,42,-4795.227661480495,2,1059,1533,576,-0.0007920590086569129,0.018444491498277708,0.2307692307692307,0.1538461538461538,0.6153846153846154,-0.08492245778394165,-0.08721537086603896,-0.08235128064178492,-0.08608503812289094,0.0,0.016819901605357693,1.4821261826212804,0.998293920183807,False,False,0.9999999999999999,0.2,0.2,0.2,0.2,0.2,0.0,0.010734110504360765,0.5387194516752565,0.4505464378203827,0.0,2.979040983896727e-16,0.0,2.660230557027712e-17,0.9999999999999991,6.10622663543836e-16,1.512794249635057e-17,0.0,0.06595272423498415,0.8678718936693892,0.06617538209562662
2022-09-30,2022-09-30,2022-10-31,Crisis,Crisis,True,Crisis,42,-4853.292888710158,2,1053,1530,606,-0.000926325621342924,0.018224793900221237,0.2222222222222222,0.1481481481481481,0.6296296296296297,0.01955109093982668,0.018365886146651977,-0.059644110109739086,-0.05964411010974778,0.0,0.02715990178039627,1.4084822329573974e-13,0.26425621266122146,False,False,1.0,0.2,0.2,0.2,0.2,0.2,8.191084558099228e-16,0.013441840366873618,0.5495916727029405,0.43696648693018464,5.261359504593839e-16,2.9566981765174714e-14,0.0,2.6867975580010052e-14,0.9999999999999287,1.496025525682383e-14,0.0,1.7347234759768066e-16,0.0,0.9999999999999998,2.5889679349086476e-17
2022-10-31,2022-10-31,2022-11-30,Crisis,Crisis,True,Crisis,42,-4894.179902797564,2,1052,1530,628,-0.0007617591633266789,0.018197328602573913,0.2142857142857142,0.1428571428571428,0.6428571428571429,0.08103255380093613,0.06254682522777126,0.07151078095022143,0.07151078095022134,0.0,0.04033108556778175,1.4267153078294362e-13,3.8107432732436624e-16,False,False,0.9999999999999999,0.2,0.2,0.2,0.2,0.2,0.0,0.007912952646836804,0.5697572154868313,0.42232983186633155,3.2146061800249477e-16,0.0,5.329070518200723e-15,0.0,0.9999999999999947,0.0,0.0,1.4571677198205177e-16,2.2041334201721772e-16,0.9999999999999997,4.006572120082483e-18
2022-11-30,2022-11-30,2022-12-31,Crisis,Crisis,True,Crisis,42,-4938.063822878407,2,1051,1530,650,-0.0006261943063891349,0.01815445228488149,0.2068965517241379,0.1379310344827586,0.6551724137931034,-0.0245989995708811,-0.04223461633944687,-0.0262006577838888,-0.026753128196938508,0.0,0.034044307445506156,1.0417355147081555e-14,0.23934037158654992,False,False,0.9999999999999999,0.2,0.2,0.2,0.2,0.2,0.0,0.024935106369589795,0.5542263023216955,0.4208385913087145,1.1639478657739185e-16,1.5515838457795457e-17,1.3183898417423734e-16,9.758186132155278e-17,0.9999999999999998,0.0,5.412812576126578e-18,0.036906776857489346,0.08276340893578599,0.8803298142067247,8.683617639359812e-18
2022-12-30,2022-12-31,2023-01-31,Crisis,Crisis,True,Bull,42,-5004.165578567895,2,1048,1533,671,-0.0006950548627582019,0.018013261550437858,0.2,0.1333333333333333,0.6666666666666666,0.0781957057278008,0.0681506677716206,0.07643664925651118,0.07292413535580834,0.0,0.03883714165469139,6.998818847475063e-16,0.29898414662337597,False,False,1.0,0.2,0.2,0.2,0.2,0.2,0.0,0.04435367719693557,0.5498570988664072,0.40578922393665723,0.0,1.7221029811880422e-16,2.7755575615628914e-17,3.146412729244106e-16,0.9999999999999996,0.0,8.359696775727746e-18,0.18639885016917723,0.0,0.8136011498308227,0.0
2023-01-31,2023-01-31,2023-02-28,Bull,Bull,True,Bull,42,-5043.962350836158,0,1086,1545,641,0.0008127028732410155,0.009866360571152607,0.3695652173913043,0.4347826086956521,0.1956521739130435,-0.0433428760407242,-0.036197831547832814,-0.04880651597842228,-0.036737149424155686,0.0,0.023617779882697074,1.7168181836590373,1.0468198321353852,False,False,0.9999999999999999,0.2,0.2,0.2,0.2,0.2,0.0,0.050821708277518196,0.5380482089250587,0.41113008279742314,0.0,1.8912958557637003e-16,0.29787400856861357,0.2066066645730832,0.14159090817048092,0.35392841868782215,1.9346853985602495e-16,0.08898475898463729,0.5234099160676924,0.38760532494767,1.0542006499485409e-17
2023-02-28,2023-02-28,2023-03-31,Bull,Bull,True,Neutral,42,-5074.238183315599,1,1098,1552,641,0.000754921725224375,0.009892052868797796,0.3829787234042553,0.425531914893617,0.1914893617021276,0.03487366096657938,0.0433682484952239,0.031123611230594095,0.044960274648315646,0.0,0.02904252288986415,0.0558226802277801,0.024062431429962373,False,False,1.0,0.2,0.2,0.2,0.2,0.2,0.0,0.039897621584234204,0.5525694703699908,0.40753290804577513,0.0,3.840170018304373e-17,0.29653951497109043,0.2345180046869732,0.12954813423458553,0.33939434610735075,0.0,0.08534123932325802,0.5354411317826736,0.37921762889406835,3.625203904667702e-18
2023-03-31,2023-03-31,2023-04-30,Neutral,Neutral,True,Bull,42,-5111.726802904045,0,1554,1125,635,0.0007416789036969802,0.00992149433792963,0.4230769230769231,0.5384615384615384,0.0384615384615384,0.012095034144372319,0.010470054203987772,0.008560712745700217,0.011825712912388995,0.0,0.03840590206103423,0.21473194463075645,0.2346560876932804,False,False,0.9999999999999999,0.2,0.2,0.2,0.2,0.2,0.0,0.05910057261475132,0.5382149771617871,0.4026844502234617,0.0,1.4410334967677534e-16,0.28796037965655885,0.2961617560292166,0.17527035520772025,0.24060750910650414,0.0,0.11584265201619683,0.622267762936375,0.2618895850474282,7.165775646672408e-17
2023-04-28,2023-04-30,2023-05-31,Bull,Bull,True,Bull,42,-5151.624323207475,1,1139,1559,635,0.0007492600868130792,0.009911400912120564,0.375,0.4375,0.1875,-0.02372860467217273,-0.010420152634421103,-0.01692912441630359,-0.010227279507187433,0.0,0.00302526458778659,0.024884249409434796,0.2358574605533292,False,False,1.0,0.2,0.2,0.2,0.2,0.2,0.0,0.06032428546730758,0.538503896603124,0.4011718179295683,0.0,0.0,0.2929394620300361,0.30362479836045675,0.16727384302511483,0.2361618965843923,0.0,0.0907947584186949,0.5293869262572123,0.37981831532409277,4.347325710845081e-17
2023-05-31,2023-05-31,2023-06-30,Bull,Bull,True,Neutral,42,-5195.837741714338,1,1155,1555,645,0.000771497749707069,0.00985742805779048,0.3877551020408163,0.4285714285714285,0.1836734693877551,0.029150426595100056,0.034828898443106465,0.0262884890452236,0.0333417095624307,0.0,0.0146054080831704,0.16553429754381396,0.03840892283739519,False,False,0.9999999999999999,0.2,0.2,0.2,0.2,0.2,1.9333016236556637e-16,0.06094811521221917,0.5451827708997975,0.3938691138879832,3.23779908818593e-17,0.0,0.343628038455417,0.3357033707069829,0.10870771160188089,0.21196087923571932,2.6893313620640216e-16,0.10197542526579058,0.5374107208288137,0.3606138539053952,2.996442611299125e-16
2023-06-30,2023-06-30,2023-07-31,Neutral,Neutral,True,Bull,42,-5239.179326940846,1,1154,1577,645,0.000761828375566984,0.005462295863663427,0.4339622641509434,0.5283018867924528,0.0377358490566037,0.01551129820671291,0.009199246851209713,0.022179741490668876,0.017805524514857035,0.0,0.023983874540875843,1.111177835382272,0.29157093477495377,False,False,0.9999999999999999,0.2,0.2,0.2,0.2,0.2,2.4163744427179893e-16,0.0489561779417812,0.5547980812268054,0.39624574083141306,6.317227008010796e-17,0.0,1.4881539143852857e-16,0.8185918357953215,0.1814081642046784,0.0,0.0,0.07247314198729782,0.6831961882162906,0.2443306697964116,0.0
2023-07-31,2023-07-31,2023-08-31,Bull,Bull,True,Neutral,42,-5252.20951076183,2,1597,1159,640,0.0007724561073134092,0.0054670449077383965,0.38,0.44,0.18,-0.026715908854080487,-0.021873210222368204,-0.018787242008558046,-0.020925854720493353,0.0,0.02488490406569241,0.02855493937037652,0.31491939708298045,False,False,1.0,0.2,0.2,0.2,0.2,0.2,0.0,0.05773745848283052,0.5584592527186023,0.3838032887985672,0.0,0.0,0.0,0.8328693054805097,0.1671306945194903,0.0,0.0,0.13517751622650173,0.5257364896748004,0.3390859940986979,0.0
2023-08-31,2023-08-31,2023-09-30,Neutral,Neutral,True,Neutral,42,-5295.009642335973,1,1154,1620,645,0.0007513745385488777,0.005482128651948389,0.4444444444444444,0.5185185185185185,0.037037037037037,-0.056735502494178074,-0.059508189126199096,-0.0522016344561796,-0.054533427057307744,0.0,0.015438126406203102,0.037030033064758515,0.3260124575687291,False,False,0.9999999999999999,0.2,0.2,0.2,0.2,0.2,0.0,0.05858281244865685,0.5653329619558776,0.37608422559546567,0.0,2.436312712824812e-15,3.09796491321804e-16,0.8513843220128856,0.14861567798711103,6.332945976818988e-16,0.0,0.09043120854792244,0.6887427184591649,0.22082607299291265,0.0
2023-09-29,2023-09-30,2023-10-31,Neutral,Neutral,True,Bull,42,-5338.973239082577,2,1157,1642,640,0.0007145730693410714,0.005507820586528134,0.4363636363636363,0.5272727272727272,0.0363636363636363,-0.01356994200464381,-0.02821437804939646,-0.025473871186273513,-0.021955546206810703,0.0,0.03448734028910187,0.06849666498208154,0.055980196927087125,False,False,0.9999999999999998,0.2,0.2,0.2,0.2,0.2,2.9556674718779975e-16,0.056382296745304435,0.5825766321004281,0.36104107115426703,0.0,2.1022537185712624e-15,6.449983057292155e-16,0.885632654503926,0.11436734549607086,3.57386001811757e-16,5.225225918896689e-16,0.07073319230326533,0.7167328169227071,0.21253399077402618,8.471549078917526e-16
2023-10-31,2023-10-31,2023-11-30,Bull,Bull,True,Neutral,42,-5390.366148569665,1,1165,1640,656,0.0007471615550001689,0.00980014441905231,0.3725490196078431,0.4509803921568627,0.1764705882352941,0.08378019339298858,0.08742992523403675,0.07312032975210965,0.08475352523026541,0.0,0.08332354149305773,1.2281005661385849,0.2847138431817621,False,False,1.0,0.2,0.2,0.2,0.2,0.2,2.770141394556774e-17,0.09804406749183335,0.5776993476643874,0.3242565848437792,0.0,0.0,0.3859797381209104,0.3174486345044987,0.06850108242620788,0.22807054494838294,0.0,0.13460328779508698,0.5743758953318274,0.2910208168730856,0.0
2023-11-30,2023-11-30,2023-12-31,Neutral,Neutral,True,Neutral,42,-5425.328677507053,0,1167,1646,669,0.0007115800769720595,0.0055111036789060154,0.4464285714285714,0.5178571428571429,0.0357142857142857,0.058659523298271,0.056920490238959176,0.05020537460067181,0.051634954799993804,0.0,0.03785027169016639,1.2281005661385835,0.22421091468258478,False,False,1.0,0.2,0.2,0.2,0.2,0.2,0.0,0.08755218659159018,0.5692660927195473,0.3431817206888624,0.0,1.713894337221239e-15,8.658211948776002e-16,0.889567888917648,0.11043211108234861,7.277569204831288e-16,0.0,0.09371129978544283,0.6864813526731197,0.2198073475414373,0.0
2023-12-29,2023-12-31,2024-01-31,Neutral,Neutral,True,Neutral,42,-5445.466213062279,0,1168,1665,669,0.0007301121290146702,0.005510689003759845,0.4385964912280701,0.5263157894736842,0.0350877192982456,-0.015170805367494733,-0.00023514871835911624,0.010750924453242314,0.004474367878729445,0.0,0.036999283261463595,0.048850429025263965,0.030130813325566295,False,False,0.9999999999999999,0.2,0.2,0.2,0.2,0.2,0.0,0.07564407483860654,0.5626745628417993,0.3616813623195943,0.0,0.0,0.0,0.8651426744050194,0.13485732559498065,7.041493128112793e-17,0.0,0.08085533005729167,0.6842719157384878,0.23487275420422044,6.266604868919439e-17
2024-01-31,2024-01-31,2024-02-29,Neutral,Neutral,True,Bull,42,-5473.371561599081,0,1167,1687,669,0.0007301159323525812,0.005522444978551567,0.4310344827586206,0.5344827586206896,0.0344827586206896,0.01677579267715812,0.022034047195645126,0.042938827310450935,0.031314299418062165,0.0,0.014468132617643643,0.02214118018399123,0.016855500446018454,False,False,0.9999999999999999,0.2,0.2,0.2,0.2,0.2,1.8687766492878915e-16,0.07305937649103071,0.5699086291506203,0.35703199435834826,5.232493725094429e-16,1.1439919006432716e-15,1.116440241384796e-16,0.8762132644970133,0.12378673550298497,4.0325166896133957e-16,5.594136830340321e-16,0.0769983844320203,0.6926996659614963,0.23030194960648254,1.1486319954317425e-16
2024-02-29,2024-02-29,2024-03-31,Bull,Bull,True,Neutral,42,-5517.132723335887,1,1179,1695,669,0.000860665971213987,0.009752789082022859,0.3653846153846153,0.4615384615384615,0.173076923076923,0.03610212344165249,0.02804280728522126,0.042671143779626566,0.030124630855047324,0.0,0.018017875727937796,0.9956205320979348,0.2287893393273375,False,False,0.9999999999999999,0.2,0.2,0.2,0.2,0.2,0.0,0.07405056052551778,0.5779263829801022,0.3480230564943801,4.4438955439395504e-17,2.8997647467764286e-16,0.299441325248931,0.3784029984480468,0.16652467504279914,0.1556310012602228,0.0,0.10033186565895423,0.5783049962978283,0.32136313804321737,0.0
2024-03-28,2024-03-31,2024-04-30,Neutral,Neutral,True,Bull,42,-5554.741395698168,1,1188,1706,669,0.000752307100996287,0.00553619185894559,0.4406779661016949,0.5254237288135594,0.0338983050847457,-0.03737023296237833,-0.04147584933084297,-0.04306855311967964,-0.03854407054151834,0.0,0.05021083470375298,1.0163390950204536,0.2144491733949282,False,False,1.0,0.2,0.2,0.2,0.2,0.2,0.0,0.09915597787739423,0.5658536131044947,0.33499040901811117,0.0,1.2686968691029352e-15,6.736497379331983e-17,0.8865725459582725,0.11342745404172534,6.861025376056407e-16,0.0,0.0994892210720024,0.6855295829952924,0.21498119593270515,0.0
2024-04-30,2024-04-30,2024-05-31,Bull,Bull,True,Neutral,42,-5598.5205690275925,0,1194,1722,669,0.000868076909043811,0.009728389349805185,0.3584905660377358,0.4716981132075472,0.1698113207547169,0.03836751538256827,0.039606639570722406,0.03586354241785969,0.039569461755782374,0.0,0.04852429676399931,1.010639174549616,0.22337308746648257,False,False,1.0,0.2,0.2,0.2,0.2,0.2,1.0069534599600427e-16,0.12291372208349101,0.5663580172803971,0.3107282606361114,2.185307419369908e-16,4.897186513241689e-17,0.3036043178117311,0.3812529586834659,0.16169792436082897,0.15344479914397408,1.4635252590889907e-15,0.13866062518968414,0.5738430392620512,0.2874963355482625,7.892894051744409e-16
2024-05-31,2024-05-31,2024-06-30,Neutral,Neutral,True,Neutral,42,-5633.006763078661,2,1203,1738,666,0.0007188275251639441,0.005558006663415965,0.45,0.5166666666666667,0.0333333333333333,0.010518629808742807,0.02551970629796053,0.033785051520590074,0.02779761748758388,0.0,0.008678446792082115,1.0627042808373375,0.22229820999795627,False,False,1.0,0.2,0.2,0.2,0.2,0.2,4.039463781182727e-16,0.11931299144571364,0.5656195245221335,0.3150674840321521,3.041118445235351e-16,0.0,0.0,0.9126050991021347,0.0873949008978654,0.0,0.0,0.10724367115338852,0.6849921442610294,0.20776418458558218,1.0989298365531498e-16
2024-06-28,2024-06-30,2024-07-31,Neutral,Neutral,True,Bull,42,-5648.972036864292,0,1204,1751,671,0.0007228882043846908,0.005547245093043223,0.4426229508196721,0.5245901639344263,0.0327868852459016,0.04147798432642902,0.024484715304702635,0.01449424827514819,0.021589532087455385,0.0,0.014450007260652953,0.02241972676216243,0.0013517250590568632,False,False,0.9999999999999999,0.2,0.2,0.2,0.2,0.2,3.237748985584196e-16,0.11208798781538734,0.5689011697890788,0.31901084239553334,3.5834487882393725e-16,0.0,0.0,0.9013952357210534,0.09860476427894652,0.0,3.425229274924847e-16,0.106784927621038,0.6847750252638515,0.20844004711511016,0.0
2024-07-31,2024-07-31,2024-08-31,Bull,Bull,True,Bull,42,-5686.815413039049,1,1244,1720,684,0.0008153408835812622,0.009592523829614634,0.3518518518518518,0.4814814814814814,0.1666666666666666,0.030042033934200733,0.022347871903961328,0.026694887156622913,0.02239247322580731,0.0,0.02057789127070864,1.0469432154611442,0.21245000162575609,False,False,0.9999999999999999,0.2,0.2,0.2,0.2,0.2,0.0,0.12226586021903592,0.558612224153725,0.31912191562723896,0.0,0.0,0.3143541049864095,0.3779236279904813,0.15365351524230092,0.15406875178080814,1.1234632500771827e-15,0.12400864345887916,0.5785500244509735,0.29744133209014584,4.77857149345238e-16
2024-08-30,2024-08-31,2024-09-30,Bull,Bull,True,Bull,42,-5760.008103743051,1,1257,1726,687,0.0008485710461252451,0.00963861285856018,0.3636363636363636,0.4727272727272727,0.1636363636363636,0.026483501562727968,0.024332736205837733,0.03231856789079697,0.024564411244590727,0.0,0.005681841798383144,0.06408730799870613,0.010597277365619098,False,False,0.9999999999999999,0.2,0.2,0.2,0.2,0.2,1.1423400789649094e-16,0.12225210564638771,0.5557850578271818,0.32196283652643043,1.212931775496294e-16,3.1904442828841894e-17,0.31074900059195454,0.3561590612668111,0.146979532361073,0.18611240578016122,0.0,0.12918010692289753,0.5732513857681655,0.29756850730893697,0.0
2024-09-30,2024-09-30,2024-10-31,Bull,Bull,True,Neutral,42,-5791.864337737947,1,1265,1725,700,0.0007912237239442058,0.009602851245774821,0.375,0.4642857142857143,0.1607142857142857,-0.021355438391227666,-0.016686502680790694,-0.0035179417088826276,-0.014840620913602387,0.0,0.018895516778903682,0.04227862216749384,0.0279593298273269,False,False,1.0,0.2,0.2,0.2,0.2,0.2,2.4028074743319023e-16,0.1316998640358392,0.5482937235539667,0.3200064124101936,2.4859136584820456e-16,0.0,0.32589523531092357,0.3350197501830643,0.15050412191103218,0.18858089259497998,5.291803654213138e-16,0.14315977183656048,0.5642509549635278,0.29258927319991124,4.8712424466575425e-17
2024-10-31,2024-10-31,2024-11-30,Neutral,Neutral,True,Bull,42,-5824.883251299392,1,1236,1777,700,0.0006990747390241283,0.005534282241784834,0.4516129032258064,0.5161290322580645,0.032258064516129,0.017540010795393135,0.03381994475142107,0.056642944025846007,0.03918349900601133,0.0,0.04282427265426379,1.1795344234680345,0.19021927563720273,False,False,0.9999999999999999,0.2,0.2,0.2,0.2,0.2,0.0,0.1531120003629711,0.5476145088265494,0.2992734908104795,0.0,0.0,0.0,0.9247869619170814,0.07521303808291843,0.0,1.7820876191300973e-16,0.13510558126384745,0.6593605927821288,0.20553382595402325,4.642707859840015e-16
